cfo,sto,snr,txp,ber,invalid
7345.017050295923,3,19.42,0,0.0,0
7629.667081230974,2,19.43,0,0.0,0
8672.862268870793,4,19.43,0,0.0,0
7393.175575768822,4,19.4,0,0.0,0
8255.43051455854,4,19.42,0,0.0,0
8080.965664496565,5,19.46,0,0.0,0
7566.978276936258,3,19.43,0,0.0,0
7082.169552373984,3,19.43,0,0.0,0
7863.429356937276,7,19.43,0,0.0,0
7198.2827682642,6,19.48,0,0.0,0
7936.842981184988,3,19.45,0,0.0,0
7441.336472835182,3,19.47,0,0.0,0
8089.175172423967,4,19.42,0,0.0,0
7491.4776504421525,3,19.43,0,0.0,0
8147.656769917432,6,19.44,0,0.0,0
7146.870416561699,5,19.45,0,0.0,0
7241.884039740885,5,19.4,0,0.0,0
7324.9495750594715,2,19.42,0,0.0,0
8083.399868025767,7,19.45,0,0.0,0
7247.794524966407,7,19.42,0,0.0,0
8088.987342221792,7,19.43,0,0.0,0
7281.020075047673,7,19.39,0,0.0,0
7593.647794051696,4,19.42,0,0.0,0
7275.261371803706,5,19.43,0,0.0,0
7942.804692829286,0,19.4,0,0.0,0
8319.112542195062,3,19.41,0,0.0,0
7413.586457738543,5,19.42,0,0.0,0
8533.083396143866,1,19.44,0,0.0,0
8217.475532795734,1,19.44,0,0.0,0
8409.932239496382,4,19.43,0,0.0,0
7705.919977171166,4,19.42,0,0.0,0
7118.734306049478,2,19.43,0,0.0,0
7407.415571550913,0,19.45,0,0.0,0
7503.167234615414,5,19.44,0,0.0,0
7140.549171348591,7,19.45,0,0.0,0
7685.17280324856,4,19.42,0,0.0,0
7910.937591482945,5,19.45,0,0.0,0
8153.295470532231,0,19.42,0,0.0,0
8103.888538261036,5,19.44,0,0.0,0
7960.471641163694,3,19.4,0,0.0,0
8359.364175066285,4,19.43,0,0.0,0
7960.945959856055,6,19.42,0,0.0,0
7157.603299932466,0,19.47,0,0.0,0
7207.827483310601,6,19.44,0,0.0,0
7741.654673135026,3,19.44,0,0.0,0
7666.959439780551,6,19.45,0,0.0,0
8008.973573369862,6,19.42,0,0.0,0
6844.220939888895,0,19.43,0,0.0,0
8237.661587705275,6,19.44,0,0.0,0
8116.865897684061,4,19.43,0,0.0,0
8860.77215658646,4,19.42,0,0.0,0
7279.103353211838,0,19.45,0,0.0,0
7574.4008901530315,5,19.43,0,0.0,0
7319.45696460192,4,19.45,0,0.0,0
7852.776159106825,5,19.39,0,0.0,0
8251.384576112692,7,19.41,0,0.0,0
8130.524378749316,3,19.44,0,0.0,0
7437.790940609775,2,19.43,0,0.0,0
7924.741214068064,5,19.42,0,0.0,0
7708.520192242694,4,19.42,0,0.0,0
7145.926522363899,4,19.39,0,0.0,0
6890.717926982449,5,19.43,0,0.0,0
7991.406706279543,3,19.42,0,0.0,0
7557.6365702901885,6,19.42,0,0.0,0
7647.863843544749,0,19.42,0,0.0,0
7735.678257611265,6,19.41,0,0.0,0
7847.361336914821,6,19.44,0,0.0,0
7715.764461631139,2,19.44,0,0.0,0
6989.452105984523,4,19.42,0,0.0,0
8501.886507109833,5,19.42,0,0.0,0
7090.9586777434515,5,19.44,0,0.0,0
7583.7127147214815,4,19.45,0,0.0,0
7346.60269768449,0,19.43,0,0.0,0
7148.047675556141,7,19.43,0,0.0,0
7859.16712916771,7,20.4,0,0.0,0
8084.12937017462,7,20.38,0,0.0,0
7664.091708966531,3,20.4,0,0.0,0
8038.86229145036,0,20.43,0,0.0,0
7907.088495294428,2,20.42,0,0.0,0
7968.368098754136,3,20.41,0,0.0,0
7362.383280579373,7,20.42,0,0.0,0
7844.643490807586,3,20.44,0,0.0,0
7834.701771015679,4,20.44,0,0.0,0
7331.518888948685,0,20.41,0,0.0,0
7396.285209115947,4,20.45,0,0.0,0
7190.071837380722,4,20.43,0,0.0,0
8067.491219083946,0,20.42,0,0.0,0
8147.2355749186145,6,20.42,0,0.0,0
7902.032258033849,3,20.42,0,0.0,0
7679.726676022859,1,20.43,0,0.0,0
7208.5356411182975,0,20.45,0,0.0,0
7343.052896590852,7,20.43,0,0.0,0
8099.3825106835975,6,20.43,0,0.0,0
7643.600192819107,7,20.42,0,0.0,0
8219.227666045319,4,20.44,0,0.0,0
7309.610582867177,1,20.44,0,0.0,0
7192.441533567762,5,20.45,0,0.0,0
7456.2144272585,0,20.44,0,0.0,0
8230.463327229989,0,20.41,0,0.0,0
8326.932160157341,3,20.42,0,0.0,0
7101.591479870131,3,20.46,0,0.0,0
7798.989842349051,6,20.42,0,0.0,0
7725.52831191341,4,20.44,0,0.0,0
7533.55541027897,4,20.45,0,0.0,0
7390.172664127477,7,20.47,0,0.0,0
8133.643498470289,0,20.45,0,0.0,0
7450.958027509744,0,20.43,0,0.0,0
7121.053724455128,5,20.47,0,0.0,0
8325.382086670703,1,20.44,0,0.0,0
7891.172257253529,0,20.41,0,0.0,0
7437.145392869471,7,20.44,0,0.0,0
7098.779718661808,4,20.44,0,0.0,0
7303.058344450888,2,20.46,0,0.0,0
8152.103981977018,0,20.43,0,0.0,0
7865.76774809062,2,20.41,0,0.0,0
7775.486876823822,6,20.44,0,0.0,0
8085.992493998218,7,20.45,0,0.0,0
7680.646854286041,0,20.43,0,0.0,0
7319.3497685774455,0,20.47,0,0.0,0
7813.384940343546,6,20.44,0,0.0,0
7839.60385470124,0,20.44,0,0.0,0
8107.259995526345,7,20.44,0,0.0,0
7255.392636099355,7,20.44,0,0.0,0
7228.928498977709,6,20.42,0,0.0,0
6995.392947606357,0,20.44,0,0.0,0
7156.620985920585,2,20.47,0,0.0,0
7133.419687083698,0,20.44,0,0.0,0
8315.250639401851,1,20.46,0,0.0,0
8127.406207665728,7,20.45,0,0.0,0
7793.677472994597,1,20.45,0,0.0,0
7907.575620591484,6,20.45,0,0.0,0
7318.283974475708,7,20.43,0,0.0,0
7525.990501454488,6,20.44,0,0.0,0
7766.677830069276,6,20.44,0,0.0,0
7395.346532423762,7,20.49,0,0.0,0
7921.467940772074,6,20.43,0,0.0,0
7392.21745201025,1,20.47,0,0.0,0
7756.7830678279115,7,20.42,0,0.0,0
8648.471853072155,6,20.45,0,0.0,0
8234.946587510194,0,20.44,0,0.0,0
8302.722934099185,6,20.44,0,0.0,0
7596.894979819606,5,20.43,0,0.0,0
7719.877753331302,7,20.46,0,0.0,0
6994.682892523891,0,20.47,0,0.0,0
7623.9188129982385,0,20.45,0,0.0,0
8046.218974368895,0,20.45,0,0.0,0
7137.410604561232,7,20.44,0,0.0,0
7309.459749523006,3,20.43,0,0.0,0
7997.170627029126,5,20.43,0,0.0,0
8327.762217868974,6,20.41,0,0.0,0
8269.108917008874,0,20.41,0,0.0,0
8355.751763905257,2,20.44,0,0.0,0
7433.85599273794,5,20.45,0,0.0,0
7151.818034841727,5,20.44,0,0.0,0
7639.595520099495,6,20.44,0,0.0,0
8068.358273653584,5,20.44,0,0.0,0
8287.383467588199,6,20.46,0,0.0,0
7323.771367427645,6,20.42,0,0.0,0
7992.078341547927,0,20.41,0,0.0,0
7588.433608666561,2,20.44,0,0.0,0
7316.656587042215,6,20.45,0,0.0,0
8189.292464732968,2,20.41,0,0.0,0
7323.0290586740975,3,20.45,0,0.0,0
8098.734591349831,1,20.44,0,0.0,0
8083.565879568094,4,20.43,0,0.0,0
8283.143058478481,1,20.43,0,0.0,0
7387.593793397105,7,20.47,0,0.0,0
7142.815466060696,0,20.44,0,0.0,0
7391.526369675478,3,20.43,0,0.0,0
8065.389038639398,1,20.46,0,0.0,0
8117.4331828401255,0,20.45,0,0.0,0
8406.857705732493,6,20.44,0,0.0,0
8466.831509832127,7,20.43,0,0.0,0
8143.145999153069,3,20.43,0,0.0,0
8105.046824507785,2,21.56,0,0.0,0
7726.36358713066,6,21.53,0,0.0,0
7819.336216976612,4,21.53,0,0.0,0
7662.900220411317,6,21.58,0,0.0,0
7167.070226713319,5,21.52,0,0.0,0
7858.095168922972,2,21.57,0,0.0,0
8197.887119438567,1,21.56,0,0.0,0
8281.10443673871,1,21.52,0,0.0,0
7611.818468837392,2,21.58,0,0.0,0
7480.126729815238,1,21.57,0,0.0,0
7916.323005916023,1,21.55,0,0.0,0
7372.033294375477,1,21.57,0,0.0,0
7426.406817674395,7,21.55,0,0.0,0
7231.109416325189,1,21.57,0,0.0,0
7943.078374714779,7,21.53,0,0.0,0
7989.3026285602255,1,21.56,0,0.0,0
8054.456941417839,3,21.57,0,0.0,0
7901.074134275278,2,21.54,0,0.0,0
7187.533283739201,0,21.59,0,0.0,0
7647.97435980007,3,21.55,0,0.0,0
7736.66721208484,3,21.55,0,0.0,0
7593.368420341895,1,21.55,0,0.0,0
7869.993453320873,3,21.55,0,0.0,0
7512.692028276735,1,21.55,0,0.0,0
7698.191902716511,2,21.58,0,0.0,0
8416.115457970014,4,21.54,0,0.0,0
7155.297162450202,1,21.59,0,0.0,0
8109.081379305016,1,21.55,0,0.0,0
7733.582717628409,6,21.57,0,0.0,0
7242.3109265640105,1,21.59,0,0.0,0
7499.659173566704,4,21.56,0,0.0,0
7965.4349119605695,0,21.56,0,0.0,0
8020.588689508422,3,21.57,0,0.0,0
7410.746711727372,7,21.56,0,0.0,0
8130.179074741277,0,21.59,0,0.0,0
7783.840577633702,1,21.59,0,0.0,0
8082.659930865682,4,21.58,0,0.0,0
8249.25773109614,3,21.56,0,0.0,0
7521.624872209989,1,21.59,0,0.0,0
7322.415764604874,5,21.54,0,0.0,0
8566.65377591448,4,21.54,0,0.0,0
7308.430952279273,4,21.6,0,0.0,0
8027.940629240034,4,21.58,0,0.0,0
8035.20529433225,3,21.56,0,0.0,0
7343.268711595877,4,21.55,0,0.0,0
7622.7472458281045,6,21.58,0,0.0,0
7722.227528133263,7,21.52,0,0.0,0
8345.607035713017,7,21.53,0,0.0,0
7828.659425193679,7,21.58,0,0.0,0
7064.970282270246,3,21.57,0,0.0,0
7602.851948276981,3,21.57,0,0.0,0
8061.145783617527,3,21.57,0,0.0,0
7475.021163410654,6,21.57,0,0.0,0
7769.632835522691,0,21.56,0,0.0,0
7788.104702678036,4,21.58,0,0.0,0
8042.071531722881,0,21.56,0,0.0,0
7911.077989815884,7,21.54,0,0.0,0
7292.8448400482575,0,21.57,0,0.0,0
7412.2393926522345,6,21.58,0,0.0,0
7962.016022826024,4,21.57,0,0.0,0
7927.109487299028,3,21.56,0,0.0,0
7853.107707872786,2,21.56,0,0.0,0
7982.779797902863,0,21.56,0,0.0,0
7554.854216840793,1,21.53,0,0.0,0
8406.133895407947,6,21.57,0,0.0,0
7434.569368051252,1,21.58,0,0.0,0
7841.771016806642,1,21.55,0,0.0,0
7313.0275747269525,4,21.57,0,0.0,0
7065.150997692035,1,21.58,0,0.0,0
7332.677649514126,1,21.58,0,0.0,0
7634.542128751071,1,21.58,0,0.0,0
7514.576022122797,3,21.57,0,0.0,0
8229.127645792298,7,21.56,0,0.0,0
7870.115827543503,1,21.57,0,0.0,0
7443.664903295987,4,21.54,0,0.0,0
7818.522760419211,1,21.55,0,0.0,0
7948.381732014079,6,21.59,0,0.0,0
7220.059688067924,6,21.56,0,0.0,0
7955.684816920376,3,21.57,0,0.0,0
7899.260339595686,1,21.53,0,0.0,0
7913.411637782306,2,21.55,0,0.0,0
8309.052242730064,4,21.57,0,0.0,0
7729.843189057828,3,21.57,0,0.0,0
7900.44613632659,0,21.56,0,0.0,0
8176.630052921672,5,21.6,0,0.0,0
7591.30513403012,2,21.59,0,0.0,0
8137.191402289157,7,21.57,0,0.0,0
7338.082985332283,2,21.59,0,0.0,0
7257.9482652138,2,21.56,0,0.0,0
7919.848142437658,3,21.55,0,0.0,0
7270.918984175132,0,21.57,0,0.0,0
7475.997311279534,3,21.55,0,0.0,0
7973.601731205658,7,21.57,0,0.0,0
7313.792650777733,2,21.54,0,0.0,0
7202.939154867118,7,21.56,0,0.0,0
7472.719769115312,3,21.53,0,0.0,0
7842.373875864634,4,21.55,0,0.0,0
7331.089156213406,0,21.56,0,0.0,0
