;Scopy version,438f138
;Exported on,mercredi avril 30/04/2025
;Device,M2K
;Nr of samples,160000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
666,-0.07526,0.0463323
667,-0.07525,0.0463323
668,-0.07524,0.0463323
669,-0.07523,0.0463323
670,-0.07522,0.0463323
671,-0.07521,0.0463323
672,-0.0752,0.0463323
673,-0.07519,0.0463323
674,-0.07518,0.0463323
675,-0.07517,0.0463323
676,-0.07516,0.0463323
677,-0.07515,0.0463323
678,-0.07514,0.0463323
679,-0.07513,0.0463323
680,-0.07512,0.0463323
681,-0.07511,0.0463323
682,-0.0751,0.0463323
683,-0.07509,0.0463323
684,-0.07508,0.0463323
685,-0.07507,0.0463323
686,-0.07506,0.0463323
687,-0.07505,0.0463323
688,-0.07504,0.0463323
689,-0.07503,0.0463323
690,-0.07502,0.0463323
691,-0.07501,0.0463323
692,-0.075,0.0463323
693,-0.07499,0.0463323
694,-0.07498,0.0463323
695,-0.07497,0.0463323
696,-0.07496,0.0463323
697,-0.07495,0.0463323
698,-0.07494,0.0463323
699,-0.07493,0.0463323
700,-0.07492,0.0463323
701,-0.07491,0.0463323
702,-0.0749,0.0463323
703,-0.07489,0.0463323
704,-0.07488,0.0463323
705,-0.07487,0.0463323
706,-0.07486,0.0463323
707,-0.07485,0.0463323
708,-0.07484,0.0463323
709,-0.07483,0.0463323
710,-0.07482,0.0463323
711,-0.07481,0.0463323
712,-0.0748,0.0463323
713,-0.07479,0.0463323
714,-0.07478,0.0463323
715,-0.07477,0.0463323
716,-0.07476,0.0463323
717,-0.07475,0.0463323
718,-0.07474,0.0463323
719,-0.07473,0.0463323
720,-0.07472,0.0463323
721,-0.07471,0.0463323
722,-0.0747,0.0463323
723,-0.07469,0.0463323
724,-0.07468,0.0463323
725,-0.07467,0.0463323
726,-0.07466,0.0463323
727,-0.07465,0.0463323
728,-0.07464,0.0463323
729,-0.07463,0.0463323
730,-0.07462,0.0463323
731,-0.07461,0.0463323
732,-0.0746,0.0463323
733,-0.07459,0.0463323
734,-0.07458,0.0463323
735,-0.07457,0.0463323
736,-0.07456,0.0463323
737,-0.07455,0.0463323
738,-0.07454,0.0463323
739,-0.07453,0.0463323
740,-0.07452,0.0463323
741,-0.07451,0.0463323
742,-0.0745,0.0463323
743,-0.07449,0.0463323
744,-0.07448,0.0463323
745,-0.07447,0.0463323
746,-0.07446,0.0463323
747,-0.07445,0.0463323
748,-0.07444,0.0463323
749,-0.07443,0.0463323
750,-0.07442,0.0463323
751,-0.07441,0.0463323
752,-0.0744,0.0463323
753,-0.07439,0.0463323
754,-0.07438,0.0463323
755,-0.07437,0.0463323
756,-0.07436,0.0463323
757,-0.07435,0.0463323
758,-0.07434,0.0463323
759,-0.07433,0.0463323
